,GOV,Level of government,TAX,Tax revenue,VAR,Indicator,COU,Country,YEA,Year,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
2537,NES,Total,3000,3000 Taxes on payroll and workforce,TAXNAT,Tax revenue in national currency,USA,United States,2006,2006,USD,US Dollar,9,Billions,,,0.0,,
2538,NES,Total,3000,3000 Taxes on payroll and workforce,TAXNAT,Tax revenue in national currency,USA,United States,2007,2007,USD,US Dollar,9,Billions,,,0.0,,
2539,NES,Total,3000,3000 Taxes on payroll and workforce,TAXNAT,Tax revenue in national currency,USA,United States,2008,2008,USD,US Dollar,9,Billions,,,0.0,,
2540,NES,Total,3000,3000 Taxes on payroll and workforce,TAXNAT,Tax revenue in national currency,USA,United States,2009,2009,USD,US Dollar,9,Billions,,,0.0,,
2541,NES,Total,3000,3000 Taxes on payroll and workforce,TAXNAT,Tax revenue in national currency,USA,United States,2010,2010,USD,US Dollar,9,Billions,,,0.0,,
2542,NES,Total,3000,3000 Taxes on payroll and workforce,TAXNAT,Tax revenue in national currency,USA,United States,2011,2011,USD,US Dollar,9,Billions,,,0.0,,
2543,NES,Total,3000,3000 Taxes on payroll and workforce,TAXNAT,Tax revenue in national currency,USA,United States,2012,2012,USD,US Dollar,9,Billions,,,0.0,,
2544,NES,Total,3000,3000 Taxes on payroll and workforce,TAXNAT,Tax revenue in national currency,USA,United States,2013,2013,USD,US Dollar,9,Billions,,,0.0,,
2545,NES,Total,3000,3000 Taxes on payroll and workforce,TAXNAT,Tax revenue in national currency,USA,United States,2014,2014,USD,US Dollar,9,Billions,,,0.0,,
2546,NES,Total,3000,3000 Taxes on payroll and workforce,TAXNAT,Tax revenue in national currency,USA,United States,2015,2015,USD,US Dollar,9,Billions,,,0.0,,
2547,NES,Total,3000,3000 Taxes on payroll and workforce,TAXNAT,Tax revenue in national currency,USA,United States,2016,2016,USD,US Dollar,9,Billions,,,0.0,,
2548,NES,Total,3000,3000 Taxes on payroll and workforce,TAXGDP,Tax revenue as % of GDP,USA,United States,1965,1965,PC,Percentage,0,Units,,,0.0,,
2549,NES,Total,3000,3000 Taxes on payroll and workforce,TAXGDP,Tax revenue as % of GDP,USA,United States,1966,1966,PC,Percentage,0,Units,,,0.0,,
2550,NES,Total,3000,3000 Taxes on payroll and workforce,TAXGDP,Tax revenue as % of GDP,USA,United States,1967,1967,PC,Percentage,0,Units,,,0.0,,
2551,NES,Total,3000,3000 Taxes on payroll and workforce,TAXGDP,Tax revenue as % of GDP,USA,United States,1968,1968,PC,Percentage,0,Units,,,0.0,,
2552,NES,Total,3000,3000 Taxes on payroll and workforce,TAXGDP,Tax revenue as % of GDP,USA,United States,1969,1969,PC,Percentage,0,Units,,,0.0,,
2553,NES,Total,3000,3000 Taxes on payroll and workforce,TAXGDP,Tax revenue as % of GDP,USA,United States,1970,1970,PC,Percentage,0,Units,,,0.0,,
2554,NES,Total,3000,3000 Taxes on payroll and workforce,TAXGDP,Tax revenue as % of GDP,USA,United States,1971,1971,PC,Percentage,0,Units,,,0.0,,
2555,NES,Total,3000,3000 Taxes on payroll and workforce,TAXGDP,Tax revenue as % of GDP,USA,United States,1972,1972,PC,Percentage,0,Units,,,0.0,,
2556,NES,Total,3000,3000 Taxes on payroll and workforce,TAXGDP,Tax revenue as % of GDP,USA,United States,1973,1973,PC,Percentage,0,Units,,,0.0,,
2557,NES,Total,3000,3000 Taxes on payroll and workforce,TAXGDP,Tax revenue as % of GDP,USA,United States,1974,1974,PC,Percentage,0,Units,,,0.0,,
2558,NES,Total,3000,3000 Taxes on payroll and workforce,TAXGDP,Tax revenue as % of GDP,USA,United States,1975,1975,PC,Percentage,0,Units,,,0.0,,
2559,NES,Total,3000,3000 Taxes on payroll and workforce,TAXGDP,Tax revenue as % of GDP,USA,United States,1976,1976,PC,Percentage,0,Units,,,0.0,,
2560,NES,Total,3000,3000 Taxes on payroll and workforce,TAXGDP,Tax revenue as % of GDP,USA,United States,1977,1977,PC,Percentage,0,Units,,,0.0,,
2561,NES,Total,3000,3000 Taxes on payroll and workforce,TAXGDP,Tax revenue as % of GDP,USA,United States,1978,1978,PC,Percentage,0,Units,,,0.0,,
2562,NES,Total,3000,3000 Taxes on payroll and workforce,TAXGDP,Tax revenue as % of GDP,USA,United States,1979,1979,PC,Percentage,0,Units,,,0.0,,
2563,NES,Total,3000,3000 Taxes on payroll and workforce,TAXGDP,Tax revenue as % of GDP,USA,United States,1980,1980,PC,Percentage,0,Units,,,0.0,,
2564,NES,Total,3000,3000 Taxes on payroll and workforce,TAXGDP,Tax revenue as % of GDP,USA,United States,1981,1981,PC,Percentage,0,Units,,,0.0,,
2565,NES,Total,3000,3000 Taxes on payroll and workforce,TAXGDP,Tax revenue as % of GDP,USA,United States,1982,1982,PC,Percentage,0,Units,,,0.0,,
2566,NES,Total,3000,3000 Taxes on payroll and workforce,TAXGDP,Tax revenue as % of GDP,USA,United States,1983,1983,PC,Percentage,0,Units,,,0.0,,
2567,NES,Total,3000,3000 Taxes on payroll and workforce,TAXGDP,Tax revenue as % of GDP,USA,United States,1984,1984,PC,Percentage,0,Units,,,0.0,,
2568,NES,Total,3000,3000 Taxes on payroll and workforce,TAXGDP,Tax revenue as % of GDP,USA,United States,1985,1985,PC,Percentage,0,Units,,,0.0,,
2569,NES,Total,3000,3000 Taxes on payroll and workforce,TAXGDP,Tax revenue as % of GDP,USA,United States,1986,1986,PC,Percentage,0,Units,,,0.0,,
2570,NES,Total,3000,3000 Taxes on payroll and workforce,TAXGDP,Tax revenue as % of GDP,USA,United States,1987,1987,PC,Percentage,0,Units,,,0.0,,
2571,NES,Total,3000,3000 Taxes on payroll and workforce,TAXGDP,Tax revenue as % of GDP,USA,United States,1988,1988,PC,Percentage,0,Units,,,0.0,,
2572,NES,Total,3000,3000 Taxes on payroll and workforce,TAXGDP,Tax revenue as % of GDP,USA,United States,1989,1989,PC,Percentage,0,Units,,,0.0,,
2573,NES,Total,3000,3000 Taxes on payroll and workforce,TAXGDP,Tax revenue as % of GDP,USA,United States,1990,1990,PC,Percentage,0,Units,,,0.0,,
2574,NES,Total,3000,3000 Taxes on payroll and workforce,TAXGDP,Tax revenue as % of GDP,USA,United States,1991,1991,PC,Percentage,0,Units,,,0.0,,
2575,NES,Total,3000,3000 Taxes on payroll and workforce,TAXGDP,Tax revenue as % of GDP,USA,United States,1992,1992,PC,Percentage,0,Units,,,0.0,,
2576,NES,Total,3000,3000 Taxes on payroll and workforce,TAXGDP,Tax revenue as % of GDP,USA,United States,1993,1993,PC,Percentage,0,Units,,,0.0,,
2577,NES,Total,3000,3000 Taxes on payroll and workforce,TAXGDP,Tax revenue as % of GDP,USA,United States,1994,1994,PC,Percentage,0,Units,,,0.0,,
2578,NES,Total,3000,3000 Taxes on payroll and workforce,TAXGDP,Tax revenue as % of GDP,USA,United States,1995,1995,PC,Percentage,0,Units,,,0.0,,
2579,NES,Total,3000,3000 Taxes on payroll and workforce,TAXGDP,Tax revenue as % of GDP,USA,United States,1996,1996,PC,Percentage,0,Units,,,0.0,,
2580,NES,Total,3000,3000 Taxes on payroll and workforce,TAXGDP,Tax revenue as % of GDP,USA,United States,1997,1997,PC,Percentage,0,Units,,,0.0,,
2581,NES,Total,3000,3000 Taxes on payroll and workforce,TAXGDP,Tax revenue as % of GDP,USA,United States,1998,1998,PC,Percentage,0,Units,,,0.0,,
2582,NES,Total,3000,3000 Taxes on payroll and workforce,TAXGDP,Tax revenue as % of GDP,USA,United States,1999,1999,PC,Percentage,0,Units,,,0.0,,
2583,NES,Total,3000,3000 Taxes on payroll and workforce,TAXGDP,Tax revenue as % of GDP,USA,United States,2000,2000,PC,Percentage,0,Units,,,0.0,,
2584,NES,Total,3000,3000 Taxes on payroll and workforce,TAXGDP,Tax revenue as % of GDP,USA,United States,2001,2001,PC,Percentage,0,Units,,,0.0,,
2585,NES,Total,3000,3000 Taxes on payroll and workforce,TAXGDP,Tax revenue as % of GDP,USA,United States,2002,2002,PC,Percentage,0,Units,,,0.0,,
2586,NES,Total,3000,3000 Taxes on payroll and workforce,TAXGDP,Tax revenue as % of GDP,USA,United States,2003,2003,PC,Percentage,0,Units,,,0.0,,
2587,NES,Total,3000,3000 Taxes on payroll and workforce,TAXGDP,Tax revenue as % of GDP,USA,United States,2004,2004,PC,Percentage,0,Units,,,0.0,,
2588,NES,Total,3000,3000 Taxes on payroll and workforce,TAXGDP,Tax revenue as % of GDP,USA,United States,2005,2005,PC,Percentage,0,Units,,,0.0,,
2589,NES,Total,3000,3000 Taxes on payroll and workforce,TAXGDP,Tax revenue as % of GDP,USA,United States,2006,2006,PC,Percentage,0,Units,,,0.0,,
2590,NES,Total,3000,3000 Taxes on payroll and workforce,TAXGDP,Tax revenue as % of GDP,USA,United States,2007,2007,PC,Percentage,0,Units,,,0.0,,
2591,NES,Total,3000,3000 Taxes on payroll and workforce,TAXGDP,Tax revenue as % of GDP,USA,United States,2008,2008,PC,Percentage,0,Units,,,0.0,,
2592,NES,Total,3000,3000 Taxes on payroll and workforce,TAXGDP,Tax revenue as % of GDP,USA,United States,2009,2009,PC,Percentage,0,Units,,,0.0,,
2593,NES,Total,3000,3000 Taxes on payroll and workforce,TAXGDP,Tax revenue as % of GDP,USA,United States,2010,2010,PC,Percentage,0,Units,,,0.0,,
2594,NES,Total,3000,3000 Taxes on payroll and workforce,TAXGDP,Tax revenue as % of GDP,USA,United States,2011,2011,PC,Percentage,0,Units,,,0.0,,
2595,NES,Total,3000,3000 Taxes on payroll and workforce,TAXGDP,Tax revenue as % of GDP,USA,United States,2012,2012,PC,Percentage,0,Units,,,0.0,,
2596,NES,Total,3000,3000 Taxes on payroll and workforce,TAXGDP,Tax revenue as % of GDP,USA,United States,2013,2013,PC,Percentage,0,Units,,,0.0,,
2597,NES,Total,3000,3000 Taxes on payroll and workforce,TAXGDP,Tax revenue as % of GDP,USA,United States,2014,2014,PC,Percentage,0,Units,,,0.0,,
2598,NES,Total,3000,3000 Taxes on payroll and workforce,TAXGDP,Tax revenue as % of GDP,USA,United States,2015,2015,PC,Percentage,0,Units,,,0.0,,
2599,NES,Total,3000,3000 Taxes on payroll and workforce,TAXGDP,Tax revenue as % of GDP,USA,United States,2016,2016,PC,Percentage,0,Units,,,0.0,,
2600,NES,Total,4000,4000 Taxes on property,TAXNAT,Tax revenue in national currency,USA,United States,1965,1965,USD,US Dollar,9,Billions,,,26.529,,
2601,NES,Total,4000,4000 Taxes on property,TAXNAT,Tax revenue in national currency,USA,United States,1966,1966,USD,US Dollar,9,Billions,,,28.758000000000003,,
2602,NES,Total,4000,4000 Taxes on property,TAXNAT,Tax revenue in national currency,USA,United States,1967,1967,USD,US Dollar,9,Billions,,,30.291,,
2603,NES,Total,4000,4000 Taxes on property,TAXNAT,Tax revenue in national currency,USA,United States,1968,1968,USD,US Dollar,9,Billions,,,32.085,,
2604,NES,Total,4000,4000 Taxes on property,TAXNAT,Tax revenue in national currency,USA,United States,1969,1969,USD,US Dollar,9,Billions,,,35.681,,
2605,NES,Total,4000,4000 Taxes on property,TAXNAT,Tax revenue in national currency,USA,United States,1970,1970,USD,US Dollar,9,Billions,,,39.163000000000004,,
2606,NES,Total,4000,4000 Taxes on property,TAXNAT,Tax revenue in national currency,USA,United States,1971,1971,USD,US Dollar,9,Billions,,,43.14,,
2607,NES,Total,4000,4000 Taxes on property,TAXNAT,Tax revenue in national currency,USA,United States,1972,1972,USD,US Dollar,9,Billions,,,49.44,,
2608,NES,Total,4000,4000 Taxes on property,TAXNAT,Tax revenue in national currency,USA,United States,1973,1973,USD,US Dollar,9,Billions,,,52.262,,
2609,NES,Total,4000,4000 Taxes on property,TAXNAT,Tax revenue in national currency,USA,United States,1974,1974,USD,US Dollar,9,Billions,,,54.778999999999996,,
2610,NES,Total,4000,4000 Taxes on property,TAXNAT,Tax revenue in national currency,USA,United States,1975,1975,USD,US Dollar,9,Billions,,,57.937,,
2611,NES,Total,4000,4000 Taxes on property,TAXNAT,Tax revenue in national currency,USA,United States,1976,1976,USD,US Dollar,9,Billions,,,64.27600000000001,,
2612,NES,Total,4000,4000 Taxes on property,TAXNAT,Tax revenue in national currency,USA,United States,1977,1977,USD,US Dollar,9,Billions,,,72.298,,
2613,NES,Total,4000,4000 Taxes on property,TAXNAT,Tax revenue in national currency,USA,United States,1978,1978,USD,US Dollar,9,Billions,,,74.296,,
2614,NES,Total,4000,4000 Taxes on property,TAXNAT,Tax revenue in national currency,USA,United States,1979,1979,USD,US Dollar,9,Billions,,,73.21,,
2615,NES,Total,4000,4000 Taxes on property,TAXNAT,Tax revenue in national currency,USA,United States,1980,1980,USD,US Dollar,9,Billions,,,77.913,,
2616,NES,Total,4000,4000 Taxes on property,TAXNAT,Tax revenue in national currency,USA,United States,1981,1981,USD,US Dollar,9,Billions,,,84.84700000000001,,
2617,NES,Total,4000,4000 Taxes on property,TAXNAT,Tax revenue in national currency,USA,United States,1982,1982,USD,US Dollar,9,Billions,,,92.969,,
2618,NES,Total,4000,4000 Taxes on property,TAXNAT,Tax revenue in national currency,USA,United States,1983,1983,USD,US Dollar,9,Billions,,,98.529,,
2619,NES,Total,4000,4000 Taxes on property,TAXNAT,Tax revenue in national currency,USA,United States,1984,1984,USD,US Dollar,9,Billions,,,105.906,,
2620,NES,Total,4000,4000 Taxes on property,TAXNAT,Tax revenue in national currency,USA,United States,1985,1985,USD,US Dollar,9,Billions,,,114.096,,
2621,NES,Total,4000,4000 Taxes on property,TAXNAT,Tax revenue in national currency,USA,United States,1986,1986,USD,US Dollar,9,Billions,,,123.095,,
2622,NES,Total,4000,4000 Taxes on property,TAXNAT,Tax revenue in national currency,USA,United States,1987,1987,USD,US Dollar,9,Billions,,,134.48,,
2623,NES,Total,4000,4000 Taxes on property,TAXNAT,Tax revenue in national currency,USA,United States,1988,1988,USD,US Dollar,9,Billions,,,145.526,,
2624,NES,Total,4000,4000 Taxes on property,TAXNAT,Tax revenue in national currency,USA,United States,1989,1989,USD,US Dollar,9,Billions,,,157.243,,
2625,NES,Total,4000,4000 Taxes on property,TAXNAT,Tax revenue in national currency,USA,United States,1990,1990,USD,US Dollar,9,Billions,,,180.26,,
2626,NES,Total,4000,4000 Taxes on property,TAXNAT,Tax revenue in national currency,USA,United States,1991,1991,USD,US Dollar,9,Billions,,,194.891,,
2627,NES,Total,4000,4000 Taxes on property,TAXNAT,Tax revenue in national currency,USA,United States,1992,1992,USD,US Dollar,9,Billions,,,204.125,,
2628,NES,Total,4000,4000 Taxes on property,TAXNAT,Tax revenue in national currency,USA,United States,1993,1993,USD,US Dollar,9,Billions,,,208.518,,
2629,NES,Total,4000,4000 Taxes on property,TAXNAT,Tax revenue in national currency,USA,United States,1994,1994,USD,US Dollar,9,Billions,,,223.658,,
2630,NES,Total,4000,4000 Taxes on property,TAXNAT,Tax revenue in national currency,USA,United States,1995,1995,USD,US Dollar,9,Billions,,,226.78400000000002,,
2631,NES,Total,4000,4000 Taxes on property,TAXNAT,Tax revenue in national currency,USA,United States,1996,1996,USD,US Dollar,9,Billions,,,239.998,,
2632,NES,Total,4000,4000 Taxes on property,TAXNAT,Tax revenue in national currency,USA,United States,1997,1997,USD,US Dollar,9,Billions,,,255.122,,
2633,NES,Total,4000,4000 Taxes on property,TAXNAT,Tax revenue in national currency,USA,United States,1998,1998,USD,US Dollar,9,Billions,,,268.236,,
2634,NES,Total,4000,4000 Taxes on property,TAXNAT,Tax revenue in national currency,USA,United States,1999,1999,USD,US Dollar,9,Billions,,,284.638,,
2635,NES,Total,4000,4000 Taxes on property,TAXNAT,Tax revenue in national currency,USA,United States,2000,2000,USD,US Dollar,9,Billions,,,295.157,,
2636,NES,Total,4000,4000 Taxes on property,TAXNAT,Tax revenue in national currency,USA,United States,2001,2001,USD,US Dollar,9,Billions,,,308.78,,
2637,NES,Total,4000,4000 Taxes on property,TAXNAT,Tax revenue in national currency,USA,United States,2002,2002,USD,US Dollar,9,Billions,,,327.09,,
2638,NES,Total,4000,4000 Taxes on property,TAXNAT,Tax revenue in national currency,USA,United States,2003,2003,USD,US Dollar,9,Billions,,,340.70099999999996,,
2639,NES,Total,4000,4000 Taxes on property,TAXNAT,Tax revenue in national currency,USA,United States,2004,2004,USD,US Dollar,9,Billions,,,362.171,,
2640,NES,Total,4000,4000 Taxes on property,TAXNAT,Tax revenue in national currency,USA,United States,2005,2005,USD,US Dollar,9,Billions,,,387.82199999999995,,
2641,NES,Total,4000,4000 Taxes on property,TAXNAT,Tax revenue in national currency,USA,United States,2006,2006,USD,US Dollar,9,Billions,,,414.588,,
2642,NES,Total,4000,4000 Taxes on property,TAXNAT,Tax revenue in national currency,USA,United States,2007,2007,USD,US Dollar,9,Billions,,,442.276,,
2643,NES,Total,4000,4000 Taxes on property,TAXNAT,Tax revenue in national currency,USA,United States,2008,2008,USD,US Dollar,9,Billions,,,454.662,,
2644,NES,Total,4000,4000 Taxes on property,TAXNAT,Tax revenue in national currency,USA,United States,2009,2009,USD,US Dollar,9,Billions,,,467.458,,
2645,NES,Total,4000,4000 Taxes on property,TAXNAT,Tax revenue in national currency,USA,United States,2010,2010,USD,US Dollar,9,Billions,,,462.086,,
2646,NES,Total,4000,4000 Taxes on property,TAXNAT,Tax revenue in national currency,USA,United States,2011,2011,USD,US Dollar,9,Billions,,,460.902,,
2647,NES,Total,4000,4000 Taxes on property,TAXNAT,Tax revenue in national currency,USA,United States,2012,2012,USD,US Dollar,9,Billions,,,468.495,,
2648,NES,Total,4000,4000 Taxes on property,TAXNAT,Tax revenue in national currency,USA,United States,2013,2013,USD,US Dollar,9,Billions,,,482.46,,
2649,NES,Total,4000,4000 Taxes on property,TAXNAT,Tax revenue in national currency,USA,United States,2014,2014,USD,US Dollar,9,Billions,,,485.28,,
2650,NES,Total,4000,4000 Taxes on property,TAXNAT,Tax revenue in national currency,USA,United States,2015,2015,USD,US Dollar,9,Billions,,,489.95300000000003,,
2651,NES,Total,4000,4000 Taxes on property,TAXNAT,Tax revenue in national currency,USA,United States,2016,2016,USD,US Dollar,9,Billions,,,495.80762000000004,,
2652,NES,Total,4000,4000 Taxes on property,TAXGDP,Tax revenue as % of GDP,USA,United States,1965,1965,PC,Percentage,0,Units,,,3.733,,
2653,NES,Total,4000,4000 Taxes on property,TAXGDP,Tax revenue as % of GDP,USA,United States,1966,1966,PC,Percentage,0,Units,,,3.673,,
2654,NES,Total,4000,4000 Taxes on property,TAXGDP,Tax revenue as % of GDP,USA,United States,1967,1967,PC,Percentage,0,Units,,,3.608,,
2655,NES,Total,4000,4000 Taxes on property,TAXGDP,Tax revenue as % of GDP,USA,United States,1968,1968,PC,Percentage,0,Units,,,3.5639999999999996,,
2656,NES,Total,4000,4000 Taxes on property,TAXGDP,Tax revenue as % of GDP,USA,United States,1969,1969,PC,Percentage,0,Units,,,3.6310000000000002,,
2657,NES,Total,4000,4000 Taxes on property,TAXGDP,Tax revenue as % of GDP,USA,United States,1970,1970,PC,Percentage,0,Units,,,3.64,,
2658,NES,Total,4000,4000 Taxes on property,TAXGDP,Tax revenue as % of GDP,USA,United States,1971,1971,PC,Percentage,0,Units,,,3.694,,
2659,NES,Total,4000,4000 Taxes on property,TAXGDP,Tax revenue as % of GDP,USA,United States,1972,1972,PC,Percentage,0,Units,,,3.855,,
2660,NES,Total,4000,4000 Taxes on property,TAXGDP,Tax revenue as % of GDP,USA,United States,1973,1973,PC,Percentage,0,Units,,,3.658,,
2661,NES,Total,4000,4000 Taxes on property,TAXGDP,Tax revenue as % of GDP,USA,United States,1974,1974,PC,Percentage,0,Units,,,3.537,,
2662,NES,Total,4000,4000 Taxes on property,TAXGDP,Tax revenue as % of GDP,USA,United States,1975,1975,PC,Percentage,0,Units,,,3.43,,
2663,NES,Total,4000,4000 Taxes on property,TAXGDP,Tax revenue as % of GDP,USA,United States,1976,1976,PC,Percentage,0,Units,,,3.423,,
2664,NES,Total,4000,4000 Taxes on property,TAXGDP,Tax revenue as % of GDP,USA,United States,1977,1977,PC,Percentage,0,Units,,,3.466,,
2665,NES,Total,4000,4000 Taxes on property,TAXGDP,Tax revenue as % of GDP,USA,United States,1978,1978,PC,Percentage,0,Units,,,3.153,,
2666,NES,Total,4000,4000 Taxes on property,TAXGDP,Tax revenue as % of GDP,USA,United States,1979,1979,PC,Percentage,0,Units,,,2.781,,
2667,NES,Total,4000,4000 Taxes on property,TAXGDP,Tax revenue as % of GDP,USA,United States,1980,1980,PC,Percentage,0,Units,,,2.722,,
2668,NES,Total,4000,4000 Taxes on property,TAXGDP,Tax revenue as % of GDP,USA,United States,1981,1981,PC,Percentage,0,Units,,,2.642,,
2669,NES,Total,4000,4000 Taxes on property,TAXGDP,Tax revenue as % of GDP,USA,United States,1982,1982,PC,Percentage,0,Units,,,2.779,,
2670,NES,Total,4000,4000 Taxes on property,TAXGDP,Tax revenue as % of GDP,USA,United States,1983,1983,PC,Percentage,0,Units,,,2.708,,
